latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m_max (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),shortwave_radiation_sum (MJ/m²),dew_point_2m_max (°C),cloud_cover_max (%),cloud_cover_mean (%),pressure_msl_max (hPa),relative_humidity_2m_max (%),surface_pressure_max (hPa),vapour_pressure_deficit_max (kPa),wet_bulb_temperature_2m_max (°C),temperature_2m_mean (°C)
2014-05-20,23.1,52575.65,48972.87,0.00,0.00,0.00,0.0,15.7,29.2,306,5.31,27.58,10.8,100,25,1020.6,74,1014.5,1.97,14.7,16.2
2014-05-21,21.8,52678.42,19162.06,0.10,0.10,0.00,1.0,14.8,33.1,271,2.91,13.08,13.5,100,90,1016.1,84,1010.0,1.45,15.4,17.4
2014-05-22,18.4,52778.25,13676.76,11.20,11.20,0.00,10.0,12.0,27.4,151,1.57,9.12,15.8,100,83,1013.4,97,1007.4,0.46,16.2,16.2
2014-05-23,19.2,52875.01,26325.23,5.80,5.80,0.00,12.0,9.8,22.3,24,2.03,11.45,14.7,100,85,1012.7,96,1006.6,0.63,15.8,15.8
2014-05-24,19.5,52968.53,44851.52,7.10,7.10,0.00,9.0,12.8,28.1,350,3.16,19.62,14.1,96,75,1017.4,97,1011.3,0.78,15.6,15.5
2014-05-25,24.6,53058.82,45985.59,0.00,0.00,0.00,0.0,10.4,22.3,272,4.50,25.56,13.8,100,46,1019.7,100,1013.6,2.07,16.3,17.2
2014-05-26,27.8,53146.64,46906.45,0.00,0.00,0.00,0.0,16.4,32.8,254,5.35,25.59,15.5,97,56,1018.1,86,1012.0,2.18,19.3,20.2
2014-05-27,28.7,53232.04,46010.53,0.20,0.20,0.00,1.0,15.1,26.6,254,5.48,24.44,18.2,100,76,1013.0,82,1007.0,2.24,21.0,22.8
2014-05-28,23.0,53314.95,0.00,1.30,1.30,0.00,4.0,15.7,33.5,62,1.11,4.33,19.3,100,94,1018.8,95,1012.6,0.61,20.2,16.5
2014-05-29,16.1,53395.26,35558.24,0.00,0.00,0.00,0.0,16.6,36.0,80,3.35,19.59,9.3,100,97,1023.8,77,1017.6,0.71,11.7,12.9
2014-05-30,22.0,53472.89,41301.36,0.10,0.10,0.00,1.0,8.6,25.9,270,3.31,18.14,11.7,91,68,1022.1,84,1015.9,1.47,15.1,15.3
2014-05-31,19.7,53547.77,49788.87,0.40,0.40,0.00,3.0,21.0,42.1,9,4.39,24.56,13.4,82,26,1023.4,81,1017.3,1.26,15.5,16.8
2014-06-01,22.7,53619.78,49831.68,0.00,0.00,0.00,0.0,12.2,22.0,186,5.28,30.16,11.7,92,28,1028.3,94,1022.1,1.82,13.9,16.5
2014-06-02,25.5,53688.85,49873.59,0.00,0.00,0.00,0.0,13.2,25.9,220,5.84,29.77,13.9,41,4,1025.4,79,1019.2,1.83,17.8,18.3
2014-06-03,28.5,53754.88,47767.80,3.20,3.20,0.00,3.0,12.3,25.2,227,5.15,25.35,20.1,91,20,1017.2,86,1011.1,1.87,21.8,21.6
2014-06-04,25.9,53817.80,38555.52,0.10,0.10,0.00,1.0,11.9,27.7,44,4.29,22.52,19.8,100,85,1011.3,97,1005.3,1.68,20.7,21.2
2014-06-05,22.7,53877.50,18000.00,21.00,21.00,0.00,15.0,16.2,36.4,15,2.03,10.13,17.1,100,85,1008.6,98,1002.6,1.22,18.2,19.0
2014-06-06,22.6,53933.89,50029.35,0.00,0.00,0.00,0.0,16.5,34.6,316,4.40,22.23,15.2,100,45,1012.2,82,1006.2,1.45,16.9,18.6
2014-06-07,25.6,53986.90,50066.75,0.00,0.00,0.00,0.0,11.0,22.0,321,5.30,28.32,13.9,52,7,1016.3,87,1010.3,1.89,17.7,19.5
2014-06-08,27.5,54036.43,50101.48,0.00,0.00,0.00,0.0,14.6,27.7,203,5.53,28.14,16.0,100,52,1015.1,93,1009.0,2.20,18.7,21.1
2014-06-09,22.1,54082.39,3363.20,8.60,8.60,0.00,16.0,12.7,32.0,138,1.72,7.12,18.1,100,98,1014.5,92,1008.5,1.00,18.6,19.3
2014-06-10,23.7,54124.71,15862.97,0.90,0.90,0.00,6.0,10.0,19.8,67,2.06,10.31,19.9,100,97,1014.7,98,1008.7,0.62,21.0,20.2
2014-06-11,21.5,54163.28,20260.69,1.00,1.00,0.00,2.0,18.4,40.0,83,2.21,11.83,19.4,100,91,1020.0,98,1013.9,0.69,20.0,18.9
2014-06-12,22.3,54198.04,12264.11,1.00,1.00,0.00,5.0,19.1,36.4,106,2.06,10.98,19.0,100,97,1019.5,94,1013.4,0.51,19.9,18.3
2014-06-13,24.4,54228.89,18592.36,17.00,17.00,0.00,15.0,14.5,24.5,110,1.99,9.95,20.5,100,98,1014.6,100,1008.6,0.68,21.5,20.3
2014-06-14,22.8,54255.80,48011.05,3.00,3.00,0.00,4.0,20.7,39.2,305,4.31,23.86,20.3,89,60,1015.2,99,1009.2,1.27,20.8,20.4
2014-06-15,25.0,54278.99,50297.88,0.00,0.00,0.00,0.0,16.8,36.4,317,5.50,29.10,15.2,93,30,1019.6,82,1013.5,1.64,18.3,18.6
2014-06-16,25.6,54298.50,50319.52,0.00,0.00,0.00,0.0,13.4,29.5,327,5.48,29.65,16.4,100,55,1021.5,94,1015.5,1.52,19.3,20.4
2014-06-17,30.4,54314.32,50339.93,0.00,0.00,0.00,0.0,12.6,28.4,208,5.43,26.16,20.5,99,70,1019.0,90,1013.0,2.31,23.1,23.4
2014-06-18,30.4,54326.47,50359.05,0.00,0.00,0.00,0.0,19.6,38.2,274,6.69,29.11,20.4,98,50,1013.3,76,1007.4,2.51,22.0,26.6
2014-06-19,27.1,54334.96,17064.90,8.70,8.70,0.00,10.0,13.6,31.3,351,2.27,10.79,19.0,100,77,1016.6,93,1010.6,1.44,21.4,21.8
2014-06-20,25.2,54339.81,50393.18,0.00,0.00,0.00,0.0,16.8,30.6,326,5.76,29.46,18.4,99,44,1016.5,94,1010.5,2.03,19.5,20.9
2014-06-21,23.4,54341.01,47956.59,0.00,0.00,0.00,0.0,14.0,29.2,36,4.89,25.46,14.9,100,60,1015.5,75,1009.5,1.61,17.5,19.7
2014-06-22,23.8,54338.59,50400.00,0.00,0.00,0.00,0.0,10.4,26.6,146,4.22,21.94,15.3,98,51,1015.6,90,1009.6,1.55,16.6,20.1
2014-06-23,26.2,54332.55,50400.00,0.00,0.00,0.00,0.0,15.3,28.8,195,5.00,24.59,14.4,99,31,1020.4,87,1014.5,1.94,18.1,20.8
2014-06-24,26.6,54322.94,47864.65,0.00,0.00,0.00,0.0,18.8,34.6,183,4.71,21.59,15.9,100,68,1021.4,89,1015.3,1.83,19.1,21.4
2014-06-25,28.7,54309.75,43587.45,0.20,0.20,0.00,2.0,16.3,31.0,190,4.61,21.17,21.2,100,70,1017.2,95,1011.2,1.70,22.5,23.3
2014-06-26,28.3,54293.00,45086.09,4.90,4.90,0.00,8.0,12.9,32.0,301,4.48,21.78,21.7,100,70,1011.6,99,1005.8,1.83,22.0,24.3
2014-06-27,25.9,54272.73,46506.71,0.60,0.60,0.00,5.0,13.9,29.2,56,4.51,22.41,18.3,100,53,1020.5,92,1014.5,1.47,20.7,22.5
2014-06-28,28.1,54248.95,50400.00,0.00,0.00,0.00,0.0,15.4,31.3,166,5.82,28.87,15.9,95,23,1025.3,88,1019.3,2.32,19.1,22.1
2014-06-29,26.9,54221.69,50400.00,0.00,0.00,0.00,0.0,16.3,30.2,171,5.01,24.49,16.5,100,82,1025.2,89,1019.1,1.88,19.2,21.8
2014-06-30,28.9,54190.99,50400.00,0.00,0.00,0.00,0.0,13.4,29.9,198,5.66,26.36,17.1,100,47,1020.9,91,1014.9,2.26,20.4,23.0
2014-07-01,31.2,54156.86,50400.00,0.00,0.00,0.00,0.0,18.4,36.4,197,5.77,25.44,19.7,99,67,1014.9,92,1008.9,2.27,23.4,25.3
2014-07-02,32.3,54119.33,48215.62,1.60,1.60,0.00,1.0,21.0,40.0,185,5.65,24.12,22.5,100,43,1012.6,85,1006.8,2.27,24.8,27.0
2014-07-03,30.6,54078.45,37184.54,5.40,5.40,0.00,10.0,14.6,34.2,189,3.64,16.59,23.5,100,78,1014.8,97,1008.9,1.55,25.3,26.0
2014-07-04,26.5,54034.15,6540.22,21.50,21.50,0.00,16.0,21.0,38.9,334,1.05,4.44,22.5,100,86,1015.4,99,1009.4,0.75,23.6,21.6
2014-07-05,26.2,53986.01,50337.16,0.00,0.00,0.00,0.0,23.7,45.0,305,6.65,29.42,14.8,57,8,1021.2,70,1015.2,2.12,17.5,20.9
2014-07-06,28.4,53934.04,50304.28,0.00,0.00,0.00,0.0,16.3,30.2,244,6.53,30.01,14.0,43,10,1019.7,79,1013.7,2.49,18.7,22.3
2014-07-07,31.6,53878.38,50142.12,0.00,0.00,0.00,0.0,20.6,40.7,218,6.75,27.72,18.2,96,31,1014.0,75,1008.1,2.61,22.6,25.0
2014-07-08,32.9,53819.11,50218.89,0.60,0.60,0.00,1.0,18.3,42.8,218,6.54,25.19,20.5,100,69,1010.3,77,1004.4,2.97,23.9,27.5
2014-07-09,29.5,53756.36,50162.80,0.10,0.10,0.00,1.0,23.7,34.9,225,5.72,21.93,20.8,99,60,1012.4,80,1006.6,2.27,23.0,26.5
2014-07-10,27.0,53690.24,48405.03,1.60,1.60,0.00,5.0,10.6,25.9,30,4.33,20.94,20.0,100,87,1020.1,94,1014.2,1.71,21.0,24.0
2014-07-11,28.1,53620.86,50041.39,0.00,0.00,0.00,0.0,13.6,27.7,39,5.29,26.20,18.7,98,47,1023.0,91,1017.0,2.27,19.7,23.8
2014-07-12,27.9,53548.34,49976.25,0.00,0.00,0.00,0.0,17.7,32.8,177,4.79,22.82,18.9,76,25,1023.9,96,1017.9,1.93,20.5,23.3
2014-07-13,29.3,53472.77,46702.96,0.10,0.10,0.00,1.0,19.6,45.7,189,5.00,22.47,21.1,100,80,1020.8,85,1014.8,1.85,23.0,24.2
2014-07-14,27.9,53394.29,31619.22,13.50,13.50,0.00,8.0,16.9,33.8,214,2.93,11.86,23.1,100,90,1013.7,91,1007.8,1.07,24.1,25.1
2014-07-15,29.1,53312.99,34533.95,20.50,20.50,0.00,16.0,16.3,40.0,202,3.56,17.39,24.2,100,86,1011.8,98,1005.9,1.11,25.3,25.0
2014-07-16,26.6,53228.99,35992.57,14.50,14.50,0.00,16.0,12.7,27.7,287,3.83,19.60,22.8,100,97,1010.2,99,1004.3,1.81,23.1,23.4
2014-07-17,25.2,53142.40,46258.68,0.00,0.00,0.00,0.0,10.9,28.1,314,4.22,20.88,18.8,100,56,1016.6,88,1010.7,1.81,20.6,22.1
2014-07-18,26.4,53053.32,49529.39,0.00,0.00,0.00,0.0,12.0,25.6,339,5.53,28.32,17.0,97,22,1023.7,87,1017.7,2.15,19.0,21.6
2014-07-19,23.9,52961.88,27452.92,0.00,0.00,0.00,0.0,11.4,22.7,104,3.16,15.30,17.5,100,98,1024.2,92,1018.2,1.31,19.0,21.4
2014-07-20,24.0,52868.16,47189.61,0.50,0.50,0.00,3.0,12.6,33.5,71,3.70,20.10,16.7,98,68,1022.4,92,1016.4,1.26,18.3,20.3
2014-07-21,27.6,52772.28,49274.20,0.00,0.00,0.00,0.0,10.9,26.3,116,4.66,24.38,18.0,98,37,1022.9,94,1016.9,1.93,20.4,21.8
2014-07-22,29.1,52674.34,49185.04,0.00,0.00,0.00,0.0,13.0,27.4,215,4.99,23.59,18.9,56,21,1022.2,93,1016.2,1.99,21.9,23.6
2014-07-23,30.3,52574.45,49093.98,0.00,0.00,0.00,0.0,15.8,29.2,213,5.16,22.49,21.2,79,26,1018.2,89,1012.3,1.79,24.0,25.3
2014-07-24,26.9,52472.54,37771.46,0.00,0.00,0.00,0.0,12.2,29.9,330,4.13,19.24,21.6,100,87,1011.7,86,1005.8,1.75,23.0,24.1
2014-07-25,27.1,52367.74,48393.44,0.00,0.00,0.00,0.0,14.9,28.8,344,5.80,28.39,17.1,96,28,1017.2,75,1011.2,2.21,19.3,22.3
2014-07-26,26.5,52260.04,45281.16,0.10,0.10,0.00,1.0,13.1,30.2,209,4.11,18.16,18.3,100,72,1016.4,82,1010.4,2.07,19.5,22.5
2014-07-27,30.6,52149.59,40483.13,3.50,3.50,0.00,6.0,14.4,31.3,217,3.82,18.07,22.4,99,37,1013.1,95,1007.1,2.32,23.6,23.8
2014-07-28,28.2,52036.53,38651.00,2.30,2.30,0.00,4.0,21.3,48.2,230,4.74,20.78,20.7,100,71,1004.9,95,999.1,1.99,22.1,24.6
2014-07-29,24.9,51921.01,39453.95,0.00,0.00,0.00,0.0,18.9,38.9,300,4.79,20.46,14.2,100,47,1013.8,79,1007.8,1.92,17.6,20.9
2014-07-30,25.4,51803.18,42860.39,0.00,0.00,0.00,0.0,8.0,18.7,293,4.36,20.34,13.7,100,64,1017.2,77,1011.2,2.13,16.8,21.5
2014-07-31,27.0,51683.18,48277.28,0.00,0.00,0.00,0.0,15.9,31.7,216,4.81,22.16,15.3,50,26,1019.7,85,1013.7,2.14,18.5,22.0
2014-08-01,28.1,51561.15,34089.19,0.70,0.70,0.00,2.0,15.8,27.7,183,3.94,18.22,18.4,100,88,1022.5,94,1016.6,1.95,20.5,23.1
2014-08-02,22.9,51437.21,19553.32,7.30,7.30,0.00,8.0,14.9,30.6,66,2.26,11.81,19.1,100,100,1022.9,95,1016.9,0.99,19.8,21.0
2014-08-03,23.6,51311.52,20444.86,3.30,3.30,0.00,7.0,8.4,22.3,91,2.56,12.95,17.1,100,97,1020.4,96,1014.3,1.02,18.9,20.2
2014-08-04,27.6,51184.19,44490.13,0.20,0.20,0.00,1.0,8.1,19.4,222,4.11,20.55,18.7,100,55,1018.5,96,1012.5,1.80,20.8,22.5
2014-08-05,29.7,51055.36,45760.61,0.00,0.00,0.00,0.0,10.9,24.5,239,4.97,24.94,19.1,95,36,1017.5,95,1011.5,2.49,21.0,23.9
2014-08-06,28.4,50925.15,47472.49,0.30,0.30,0.00,1.0,13.6,24.8,314,4.88,23.14,19.9,94,37,1013.3,92,1007.4,2.21,20.9,23.8
2014-08-07,27.0,50793.68,47452.21,0.00,0.00,0.00,0.0,15.6,29.2,323,5.45,24.01,15.6,42,18,1014.3,76,1008.4,2.43,18.4,22.5
2014-08-08,27.1,50661.09,47297.02,0.00,0.00,0.00,0.0,12.1,22.3,324,5.15,23.68,12.4,85,24,1019.1,76,1013.1,2.41,17.7,21.6
2014-08-09,28.6,50527.48,46499.46,0.00,0.00,0.00,0.0,8.7,20.2,341,4.54,23.36,16.4,100,30,1020.4,89,1014.4,2.67,19.2,22.9
2014-08-10,29.7,50392.98,45007.61,0.00,0.00,0.00,0.0,10.2,18.4,34,4.61,22.21,17.6,92,36,1020.8,90,1014.8,2.93,19.6,24.2
2014-08-11,28.3,50257.70,43103.76,0.00,0.00,0.00,0.0,17.6,31.7,173,5.00,22.50,17.2,100,55,1020.6,84,1014.6,2.45,19.1,24.1
2014-08-12,23.6,50121.75,3622.66,4.70,4.70,0.00,10.0,17.3,37.4,136,1.92,6.74,20.4,100,99,1019.5,92,1013.5,0.97,20.9,22.1
2014-08-13,26.7,49985.05,31120.60,11.90,11.90,0.00,10.0,21.2,47.9,68,3.06,13.76,20.4,100,80,1013.3,95,1007.3,1.53,21.3,22.7
2014-08-14,24.1,49846.56,42445.59,0.00,0.00,0.00,0.0,16.8,32.8,290,4.56,19.40,15.4,97,27,1012.2,73,1006.2,1.77,18.5,20.9
2014-08-15,23.5,49706.25,35009.50,0.00,0.00,0.00,0.0,16.1,31.7,284,3.97,17.93,12.9,100,54,1014.2,83,1008.2,1.76,15.5,19.1
2014-08-16,25.7,49564.23,44114.40,0.00,0.00,0.00,0.0,17.5,33.8,240,4.72,23.13,13.5,100,73,1016.5,84,1010.5,2.09,17.4,19.9
2014-08-17,26.9,49420.63,44804.68,0.00,0.00,0.00,0.0,15.5,31.3,267,4.06,18.60,15.7,78,44,1013.6,87,1007.6,1.97,18.9,21.6
2014-08-18,25.9,49275.60,44982.29,0.00,0.00,0.00,0.0,14.2,27.4,314,4.27,18.72,13.2,94,27,1013.4,88,1007.4,1.99,17.3,20.9
2014-08-19,26.8,49129.24,45050.82,0.00,0.00,0.00,0.0,11.1,28.4,63,4.49,23.26,16.4,75,33,1013.2,91,1007.3,1.90,19.1,21.3
2014-08-20,27.0,48981.69,39583.93,0.00,0.00,0.00,0.0,13.4,28.1,146,3.63,17.36,18.3,97,60,1016.4,98,1010.5,1.70,20.3,22.0
2014-08-21,26.0,48833.07,43200.00,1.70,1.70,0.00,7.0,13.7,26.6,160,3.68,17.42,18.1,97,72,1018.4,92,1012.4,1.60,19.6,22.4
2014-08-22,24.2,48683.48,29753.00,1.20,1.20,0.00,6.0,12.6,25.2,105,2.90,13.66,18.6,100,78,1017.6,94,1011.6,1.34,19.0,21.5
2014-08-23,23.1,48533.06,26202.99,2.30,2.30,0.00,5.0,13.1,29.9,68,2.76,13.37,16.8,100,70,1019.3,90,1013.3,1.28,17.9,20.3
2014-08-24,25.2,48381.91,40955.65,0.20,0.20,0.00,1.0,13.3,28.8,41,3.54,17.41,16.7,94,55,1020.8,97,1014.8,1.66,17.9,20.5
2014-08-25,29.6,48230.13,43535.73,0.00,0.00,0.00,0.0,8.2,20.2,337,4.65,23.47,16.2,50,9,1022.0,97,1016.0,2.57,19.9,22.1
2014-08-26,29.4,48077.85,43448.74,0.00,0.00,0.00,0.0,11.6,26.6,136,4.29,20.68,19.1,95,35,1021.7,85,1015.7,2.28,21.1,24.4
2014-08-27,31.2,47925.17,43479.39,0.00,0.00,0.00,0.0,11.2,24.8,227,4.56,20.51,18.6,93,19,1019.7,92,1013.7,2.74,22.3,24.2
2014-08-28,27.3,47772.19,43366.30,0.00,0.00,0.00,0.0,19.1,35.3,333,5.38,24.20,20.6,54,14,1013.9,83,1008.0,2.29,22.3,24.0
2014-08-29,24.7,47619.02,42045.67,0.00,0.00,0.00,0.0,16.4,30.6,351,4.82,21.46,13.1,100,57,1022.4,78,1016.4,1.91,16.8,20.4
2014-08-30,26.1,47465.75,25230.41,0.00,0.00,0.00,0.0,14.8,30.2,168,3.59,16.29,17.2,100,74,1025.0,84,1019.0,1.84,18.9,21.0
2014-08-31,30.9,47312.50,37987.48,3.40,3.40,0.00,3.0,14.0,36.0,206,3.57,14.27,21.9,100,96,1021.5,83,1015.5,2.05,24.0,24.8
2014-09-01,29.9,47159.34,42529.47,6.30,6.30,0.00,6.0,10.5,24.5,217,3.50,16.78,22.7,100,72,1016.2,98,1010.2,1.89,23.9,25.0
2014-09-02,32.0,47006.20,43200.00,0.00,0.00,0.00,0.0,14.5,26.6,224,4.53,19.26,21.6,91,28,1014.2,92,1008.3,2.45,24.2,26.7
2014-09-03,29.2,46852.02,43115.51,0.00,0.00,0.00,0.0,20.4,34.2,283,5.06,21.37,20.3,98,72,1017.4,81,1011.5,2.76,22.1,25.6
2014-09-04,29.2,46696.72,36548.01,0.00,0.00,0.00,0.0,13.6,27.0,198,4.25,19.16,17.9,99,27,1022.3,86,1016.3,2.61,20.4,24.2
2014-09-05,29.2,46540.41,42168.54,0.60,0.60,0.00,2.0,12.2,28.8,195,3.50,16.27,22.3,99,45,1021.6,97,1015.6,1.70,23.7,23.9
2014-09-06,32.5,46383.20,30873.95,1.50,1.50,0.00,2.0,17.2,41.8,220,3.97,16.94,23.0,100,54,1017.0,97,1011.1,2.56,24.7,26.3
2014-09-07,26.2,46225.18,42727.46,1.50,1.50,0.00,3.0,15.5,36.0,352,3.98,18.81,20.8,100,68,1019.5,87,1013.5,2.01,22.4,22.7
2014-09-08,23.7,46066.48,27158.41,0.00,0.00,0.00,0.0,17.4,37.4,65,3.46,14.43,15.5,100,65,1026.8,83,1020.8,1.49,17.4,20.7
2014-09-09,22.5,45907.18,18979.56,0.20,0.20,0.00,1.0,17.0,33.5,65,2.74,10.00,16.0,100,76,1025.6,77,1019.5,1.10,17.6,19.9
2014-09-10,24.5,45747.38,25872.04,0.00,0.00,0.00,0.0,11.6,26.3,61,3.02,15.00,16.2,100,63,1021.5,91,1015.4,1.57,17.7,19.9
2014-09-11,28.5,45587.19,27760.04,0.20,0.20,0.00,1.0,20.8,43.2,202,2.60,10.00,19.1,100,88,1017.4,89,1011.4,1.75,21.8,22.6
2014-09-12,24.7,45426.70,42204.45,0.00,0.00,0.00,0.0,17.9,33.8,350,4.43,21.21,19.2,93,44,1020.1,79,1014.0,1.89,20.8,20.7
2014-09-13,21.3,45266.02,0.00,7.60,7.60,0.00,6.0,18.4,36.7,63,1.67,4.20,16.7,100,80,1022.2,95,1016.1,1.25,17.0,17.7
2014-09-14,20.2,45105.23,41450.39,0.30,0.30,0.00,2.0,15.5,33.5,343,3.24,20.49,16.7,100,54,1025.6,96,1019.4,1.38,16.9,15.8
2014-09-15,20.8,44944.43,41726.78,0.00,0.00,0.00,0.0,12.4,24.1,354,3.55,21.28,11.9,93,20,1024.2,88,1018.0,1.55,13.1,16.0
2014-09-16,20.5,44783.71,16902.69,0.10,0.10,0.00,1.0,9.8,23.0,259,1.71,8.60,12.9,100,79,1019.6,91,1013.5,1.18,14.4,16.6
2014-09-17,21.5,44623.18,41407.57,0.00,0.00,0.00,0.0,8.2,23.0,317,3.47,19.94,12.1,99,30,1018.2,90,1012.1,1.67,14.3,16.9
2014-09-18,23.1,44462.92,40195.12,0.00,0.00,0.00,0.0,10.1,20.5,311,3.26,16.89,13.1,74,30,1016.4,91,1010.4,1.96,14.0,17.6
2014-09-19,18.8,44303.02,31118.98,0.00,0.00,0.00,0.0,16.5,33.1,39,3.17,15.62,10.3,100,60,1027.7,75,1021.6,1.23,13.6,15.7
2014-09-20,23.4,44143.58,32637.19,0.00,0.00,0.00,0.0,17.7,36.0,146,2.91,12.88,15.7,100,74,1028.7,81,1022.5,1.41,17.1,17.9
2014-09-21,24.5,43984.69,12931.76,4.10,4.10,0.00,13.0,10.7,26.6,159,1.79,9.04,19.2,100,89,1019.8,98,1013.7,0.90,20.5,20.6
2014-09-22,21.2,43826.25,40611.68,0.00,0.00,0.00,0.0,20.6,44.6,289,3.44,15.31,19.2,81,31,1016.9,94,1010.8,1.36,19.8,19.1
2014-09-23,21.0,43667.19,40281.98,0.00,0.00,0.00,0.0,15.5,31.0,306,3.58,19.73,7.5,51,18,1027.2,83,1021.1,1.59,12.5,14.8
2014-09-24,21.0,43507.39,28859.06,0.00,0.00,0.00,0.0,16.6,37.4,81,2.73,13.22,11.9,100,64,1034.7,93,1028.6,1.22,14.9,16.6
2014-09-25,18.2,43346.96,1538.34,4.10,4.10,0.00,8.0,18.7,41.8,43,1.35,4.70,13.9,100,98,1033.4,91,1027.2,0.60,15.0,16.1
2014-09-26,24.1,43186.02,39581.23,0.00,0.00,0.00,0.0,14.6,28.8,9,3.63,18.96,12.4,62,11,1024.0,84,1017.8,1.85,15.4,17.6
2014-09-27,26.9,43024.65,39306.38,0.00,0.00,0.00,0.0,11.9,21.6,359,3.63,18.97,13.6,0,0,1023.5,89,1017.5,2.23,17.4,19.3
2014-09-28,27.7,42862.97,38630.94,0.00,0.00,0.00,0.0,8.7,18.4,217,3.49,17.91,15.2,99,39,1022.0,94,1015.9,2.25,18.5,20.5
2014-09-29,25.9,42701.07,17381.64,0.00,0.00,0.00,0.0,9.9,19.1,222,2.35,10.03,15.8,100,99,1017.2,87,1011.2,1.94,17.5,20.4
2014-09-30,21.0,42539.05,19866.59,1.20,1.20,0.00,4.0,13.0,26.3,94,1.46,6.73,16.4,100,98,1014.8,94,1008.8,0.76,17.6,19.1
2014-10-01,17.5,42377.02,1411.43,3.00,3.00,0.00,9.0,16.4,34.6,34,0.95,4.03,15.0,100,98,1017.8,96,1011.7,0.45,15.7,16.3
2014-10-02,18.4,42215.09,0.00,0.00,0.00,0.00,0.0,14.8,28.4,32,1.09,4.37,13.7,100,99,1021.0,89,1014.9,0.70,14.5,16.1
2014-10-03,19.7,42053.35,38319.46,0.00,0.00,0.00,0.0,13.8,28.4,98,2.70,16.41,13.2,82,37,1020.5,94,1014.4,1.04,14.2,15.8
2014-10-04,18.6,41891.89,14293.27,12.30,12.30,0.00,11.0,17.7,48.6,148,1.10,4.00,18.2,100,75,1013.3,97,1007.2,0.58,18.3,17.0
2014-10-05,15.8,41730.85,38197.34,0.00,0.00,0.00,0.0,19.0,37.4,276,3.57,18.00,9.4,48,12,1012.6,68,1006.5,1.17,11.7,12.2
2014-10-06,19.9,41570.30,38128.25,0.00,0.00,0.00,0.0,19.8,38.2,179,3.24,17.33,9.6,8,1,1018.4,82,1012.3,1.38,12.9,13.5
2014-10-07,22.8,41410.38,27512.97,0.00,0.00,0.00,0.0,18.6,36.0,190,3.23,13.17,12.5,100,55,1018.0,80,1011.9,1.50,15.9,18.1
2014-10-08,21.8,41251.17,37382.46,8.20,8.20,0.00,6.0,23.4,61.9,226,3.25,15.85,15.8,100,46,1014.6,94,1008.5,1.60,16.0,18.2
2014-10-09,20.3,41092.79,30690.99,0.00,0.00,0.00,0.0,23.2,45.0,259,3.68,14.88,7.2,100,39,1017.8,73,1011.7,1.64,11.5,15.6
2014-10-10,17.0,40935.34,23732.56,0.00,0.00,0.00,0.0,11.7,22.7,282,2.25,11.50,6.8,100,68,1020.7,82,1014.5,1.15,10.2,13.5
2014-10-11,15.0,40778.94,1880.47,14.90,14.90,0.00,9.0,14.0,31.3,35,0.65,2.73,10.8,100,100,1020.0,95,1013.8,0.73,11.1,12.7
2014-10-12,15.6,40623.50,36457.48,0.00,0.00,0.00,0.0,12.3,23.8,6,2.44,16.60,8.5,100,37,1025.7,95,1019.5,1.01,9.6,11.2
2014-10-13,18.0,40467.80,3773.59,0.00,0.00,0.00,0.0,13.1,22.0,165,1.13,4.54,12.2,100,76,1027.4,85,1021.2,0.81,13.8,13.1
2014-10-14,23.4,40311.76,35905.92,0.00,0.00,0.00,0.0,19.1,40.0,170,2.37,12.43,17.0,100,82,1025.3,94,1019.1,1.06,18.7,19.0
2014-10-15,24.2,40155.48,35333.85,0.30,0.30,0.00,1.0,22.7,43.2,154,2.35,11.42,18.8,100,93,1020.2,91,1014.1,0.86,20.4,20.9
2014-10-16,20.9,39999.09,26382.61,37.90,37.90,0.00,16.0,18.4,41.8,164,1.63,8.40,19.1,100,86,1012.2,99,1006.2,1.00,19.3,19.5
2014-10-17,20.8,39842.73,36258.92,0.00,0.00,0.00,0.0,16.7,31.3,239,2.46,13.70,13.0,68,24,1007.4,91,1001.4,1.23,14.6,16.5
2014-10-18,20.2,39686.49,35728.57,0.00,0.00,0.00,0.0,18.1,36.0,240,2.52,12.07,12.3,55,25,1006.0,91,1000.0,1.27,14.4,16.3
2014-10-19,15.6,39530.50,25256.96,0.00,0.00,0.00,0.0,24.7,49.0,312,2.63,9.65,6.4,97,72,1016.6,65,1010.3,0.81,10.4,11.5
2014-10-20,14.4,39374.91,34193.61,0.00,0.00,0.00,0.0,16.1,34.2,250,2.30,13.14,5.0,100,78,1020.3,83,1014.0,0.93,8.4,8.4
2014-10-21,17.9,39219.83,34859.23,3.00,3.00,0.00,6.0,11.8,26.6,147,1.76,10.38,12.3,100,62,1015.3,89,1009.1,0.79,13.5,13.5
2014-10-22,13.4,39065.38,0.00,15.20,15.20,0.00,18.0,26.7,52.9,18,0.43,2.22,12.1,100,95,1013.9,98,1007.7,0.16,12.5,11.8
2014-10-23,10.6,38911.72,0.00,8.80,8.80,0.00,14.0,28.2,60.8,348,0.58,1.89,9.1,100,100,1009.0,95,1002.8,0.24,9.3,10.0
