year,Date,Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,traffic_segments_observed,traffic_daily_total,traffic_daily_max,traffic_daily_mean_segment,temperature_2m_max,daylight_duration_(s),sunshine_duration_(s),precipitation_sum_(mm),rain_sum_(mm),snowfall_sum_(cm),precipitation_hours_(h),wind_speed_10m_max_(km/h),wind_gusts_10m_max_(km/h),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),relative_humidity_2m_max_(%),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),wet_bulb_temperature_2m_max,temperature_2m_mean
2020,2020-10-20,0.031,29,37.3,35,8.9,49,0.4,5,96,4194,105,43.6875,21.3,39291.47,27703.87,0.0,0.0,0.0,0.0,14.5,25.6,163.0,1.61,9.7,17.0,100.0,69.0,1026.5,97.0,1020.3,0.64,18.2,16.4
2020,2020-10-21,0.025,23,24.9,23,8.0,44,0.4,5,96,4843,134,50.447916666666664,19.7,39140.52,14986.22,0.3,0.3,0.0,2.0,13.3,26.3,165.0,1.05,6.84,17.5,100.0,75.0,1026.5,100.0,1020.4,0.31,18.1,16.2
2020,2020-10-22,0.019,18,41.0,39,16.3,64,0.6,7,96,5107,132,53.197916666666664,20.8,38989.48,8031.35,0.0,0.0,0.0,0.0,10.5,20.9,141.0,1.11,6.31,18.2,100.0,88.0,1024.9,100.0,1018.8,0.4,18.9,18.2
2020,2020-10-23,0.036,33,29.7,27,9.3,51,0.5,6,96,4866,113,50.6875,19.9,38838.48,20154.55,0.3,0.3,0.0,3.0,14.6,28.1,147.0,1.13,6.89,17.1,100.0,88.0,1024.4,100.0,1018.3,0.39,17.8,17.5
2020,2020-10-24,0.02,19,18.6,17,6.3,35,0.2,2,96,3593,106,37.427083333333336,21.0,38687.66,16889.19,0.4,0.4,0.0,4.0,21.5,37.8,247.0,1.53,6.79,16.2,100.0,84.0,1018.8,98.0,1012.7,0.93,17.6,17.1
2020,2020-10-25,0.026,24,17.5,16,4.5,25,0.2,2,96,2550,67,26.5625,13.8,38537.16,10756.57,0.2,0.2,0.0,2.0,21.0,35.6,12.0,1.91,6.77,5.8,100.0,96.0,1025.0,68.0,1018.7,0.66,9.3,9.4
2020,2020-11-13,0.015,14,25.9,24,5.7,32,0.6,7,192,4273,58,22.255208333333332,11.0,35911.32,969.05,3.9,3.9,0.0,13.0,16.3,34.2,7.0,0.47,2.46,8.8,100.0,88.0,1018.9,96.0,1012.6,0.19,9.5,9.0
2021,2021-01-04,0.023,21,24.1,23,10.0,53,0.4,5,62,2228,70,35.935483870967744,6.5,33698.04,16642.34,3.6,3.4,0.14,10.0,18.3,33.5,11.0,0.76,6.33,1.8,100.0,86.0,1016.9,98.0,1010.5,0.36,3.2,2.7
2021,2021-01-05,0.025,23,28.6,26,9.6,52,0.4,5,96,2552,63,26.583333333333332,4.9,33754.34,17661.53,0.0,0.0,0.0,0.0,12.2,22.0,357.0,0.66,4.59,-0.3,100.0,86.0,1015.0,86.0,1008.6,0.32,1.6,2.4
2021,2021-01-06,0.027,25,29.9,27,10.4,53,0.4,5,96,2511,76,26.15625,4.7,33814.0,29280.09,0.0,0.0,0.0,0.0,23.1,41.0,328.0,1.13,8.6,-1.4,95.0,35.0,1017.5,91.0,1011.1,0.44,0.4,1.7
2021,2021-01-07,0.028,26,25.7,24,8.4,47,0.3,3,96,2510,64,26.145833333333332,5.9,33876.95,29582.66,0.0,0.0,0.0,0.0,20.0,36.0,322.0,1.47,9.3,-4.6,69.0,11.0,1020.5,70.0,1014.0,0.56,0.9,1.3
2021,2021-01-08,0.023,21,29.0,27,9.0,50,0.4,5,33,205,43,6.212121212121212,5.2,33943.27,26275.51,0.0,0.0,0.0,0.0,16.9,32.0,346.0,1.12,8.83,-3.3,100.0,43.0,1019.9,80.0,1013.4,0.46,0.9,-0.4
2021,2021-01-09,0.033,31,19.4,18,8.3,46,0.3,3,192,9248,116,48.166666666666664,1.9,34013.71,22463.62,0.0,0.0,0.0,0.0,28.8,51.1,0.0,1.45,7.73,-6.6,100.0,61.0,1013.8,60.0,1007.4,0.38,-2.0,-1.1
2021,2021-01-10,0.029,27,39.6,37,10.6,54,0.5,6,192,8845,128,46.067708333333336,5.2,34088.23,30028.93,0.0,0.0,0.0,0.0,17.2,32.4,342.0,1.3,9.48,-2.6,85.0,37.0,1024.8,75.0,1018.3,0.5,0.7,0.5
2021,2021-01-11,0.009,8,49.1,46,15.8,63,1.0,11,384,30554,262,79.56770833333333,2.1,34166.7,345.11,0.0,0.0,0.0,0.0,9.2,15.8,333.0,0.5,4.01,-3.2,100.0,75.0,1027.8,84.0,1021.2,0.29,-1.1,-1.9
2021,2021-01-12,0.02,19,43.6,41,25.3,81,1.1,13,384,32031,292,83.4140625,5.8,34248.92,30262.45,0.0,0.0,0.0,0.0,11.6,20.5,260.0,1.0,9.62,-2.2,44.0,6.0,1023.1,89.0,1016.6,0.51,1.1,0.1
2021,2021-01-13,0.019,18,39.8,37,24.4,80,0.7,8,384,31454,305,81.91145833333333,6.1,34334.73,28823.09,0.0,0.0,0.0,0.0,16.4,29.2,279.0,0.9,7.56,-2.0,97.0,51.0,1019.4,88.0,1012.9,0.46,1.9,0.3
2021,2021-01-14,0.014,13,46.3,43,25.4,81,0.9,10,384,33598,290,87.49479166666667,8.9,34423.98,26361.63,0.0,0.0,0.0,0.0,10.2,15.1,231.0,0.86,7.32,3.1,99.0,72.0,1013.9,94.0,1007.5,0.46,5.0,2.7
2021,2021-01-15,0.032,30,36.4,34,20.5,72,0.7,8,384,34172,289,88.98958333333333,7.7,34516.49,7404.23,0.2,0.2,0.0,2.0,26.2,43.2,64.0,0.56,4.35,4.8,100.0,82.0,1016.6,96.0,1010.2,0.22,5.6,2.7
2021,2021-03-04,0.039,36,43.8,41,9.8,52,0.5,6,142,11783,158,82.97887323943662,5.7,41142.55,33950.91,0.0,0.0,0.0,0.0,33.6,59.0,312.0,1.74,12.67,-1.3,100.0,51.0,1011.7,84.0,1005.3,0.57,1.3,2.7
2021,2021-03-05,0.04,37,18.4,17,4.2,23,0.2,2,192,13920,178,72.5,2.1,41304.06,37681.79,0.0,0.0,0.0,0.0,30.3,54.7,303.0,2.27,18.78,-12.3,2.0,0.0,1013.9,55.0,1007.4,0.51,-2.8,-2.3
2021,2021-03-06,0.038,35,18.2,17,5.3,29,0.2,2,192,14054,162,73.19791666666667,1.4,41465.27,27736.65,0.0,0.0,0.0,0.0,24.7,45.0,296.0,1.67,11.66,-7.1,100.0,62.0,1020.6,79.0,1014.1,0.41,-2.8,-1.1
2021,2021-03-07,0.04,37,17.2,16,4.7,26,0.3,3,192,12339,154,64.265625,4.4,41626.09,37975.0,0.0,0.0,0.0,0.0,16.6,32.4,312.0,1.88,17.31,-8.0,72.0,12.0,1027.4,69.0,1020.9,0.52,-0.4,-1.4
2021,2021-03-08,0.042,39,42.9,40,7.0,39,0.4,5,192,13165,153,68.56770833333333,6.0,41786.36,38287.99,0.0,0.0,0.0,0.0,16.6,29.9,317.0,2.19,19.19,-6.3,13.0,1.0,1032.2,63.0,1025.6,0.62,0.5,-1.1
2021,2021-03-09,0.048,44,42.6,40,11.7,56,0.4,5,192,13194,160,68.71875,16.0,41946.22,37805.69,0.0,0.0,0.0,0.0,22.7,40.0,261.0,3.37,18.36,2.2,100.0,30.0,1029.6,63.0,1023.1,1.14,8.9,6.7
2021,2021-03-10,0.042,39,45.1,42,10.3,53,0.5,6,192,13496,169,70.29166666666667,10.4,42106.88,38656.77,0.0,0.0,0.0,0.0,20.2,38.2,83.0,2.24,18.68,3.3,75.0,6.0,1034.8,87.0,1028.4,0.56,6.2,4.9
2021,2021-03-11,0.042,39,59.8,56,27.5,85,0.5,6,192,13200,160,68.75,20.0,42268.43,34340.29,0.0,0.0,0.0,0.0,18.0,33.8,192.0,2.97,17.77,8.5,99.0,61.0,1031.3,100.0,1024.8,1.29,13.0,9.3
2021,2021-03-12,0.046,43,28.7,26,9.0,50,0.5,6,192,14493,167,75.484375,18.7,42430.77,37325.58,0.1,0.1,0.0,1.0,20.4,36.7,262.0,3.79,17.42,11.4,100.0,53.0,1021.0,93.0,1014.8,1.67,11.9,13.9
2021,2021-03-13,0.041,38,25.4,24,4.3,24,0.3,3,192,14725,153,76.69270833333333,11.5,42593.79,39443.57,0.0,0.0,0.0,0.0,30.9,51.8,303.0,3.55,19.92,-1.3,3.0,0.0,1027.0,46.0,1020.5,0.96,5.5,5.6
2021,2021-03-14,0.043,40,20.2,19,5.2,29,0.3,3,192,12271,158,63.911458333333336,10.1,42757.39,39609.46,0.0,0.0,0.0,0.0,40.5,70.6,292.0,3.17,17.18,-4.9,81.0,11.0,1020.9,52.0,1014.5,0.88,3.6,5.3
2021,2021-03-15,0.04,37,21.7,20,5.0,28,0.3,3,192,13634,166,71.01041666666667,2.8,42921.46,39775.56,0.0,0.0,0.0,0.0,33.6,60.1,327.0,2.7,20.7,-11.1,84.0,6.0,1028.4,44.0,1021.8,0.57,-2.5,-1.3
2021,2021-03-16,0.035,32,32.7,30,6.0,33,0.3,3,192,13364,162,69.60416666666667,2.4,43085.89,24060.21,0.0,0.0,0.0,0.0,15.3,30.2,101.0,1.33,8.67,-4.2,100.0,89.0,1028.4,67.0,1021.8,0.41,-0.8,-1.0
2021,2021-03-17,0.031,29,36.2,34,10.4,53,0.4,5,192,14045,155,73.15104166666667,7.8,43250.57,24304.23,0.1,0.0,0.07,1.0,13.4,26.6,74.0,1.37,10.93,3.0,100.0,99.0,1023.6,86.0,1017.1,0.32,4.8,3.2
2021,2021-03-18,0.033,31,44.9,42,6.8,38,0.4,5,192,13624,169,70.95833333333333,7.5,43415.41,0.0,15.0,15.0,0.0,11.0,19.7,34.2,91.0,0.37,2.43,7.0,100.0,100.0,1021.1,98.0,1014.7,0.11,7.1,5.7
2021,2021-03-19,0.039,36,28.4,26,6.4,36,0.4,5,192,14870,199,77.44791666666667,6.4,43580.3,40439.92,6.3,5.7,0.42,9.0,35.6,62.6,9.0,2.59,20.23,5.6,100.0,71.0,1027.2,95.0,1020.7,0.69,5.8,2.7
2021,2021-03-20,0.041,38,49.6,46,7.9,44,0.6,7,192,14620,165,76.14583333333333,12.6,43745.13,40605.46,0.0,0.0,0.0,0.0,14.8,27.7,325.0,2.89,21.28,0.1,0.0,0.0,1035.9,69.0,1029.4,0.99,5.6,3.0
2021,2021-03-21,0.043,40,52.0,49,12.4,57,1.0,11,192,12169,137,63.380208333333336,15.0,43909.8,40770.58,0.0,0.0,0.0,0.0,13.3,27.4,6.0,3.02,21.5,2.1,0.0,0.0,1035.7,85.0,1029.3,1.15,7.9,5.6
2021,2021-03-22,0.049,45,50.8,47,14.5,61,0.8,9,60,2102,120,35.03333333333333,13.1,44074.21,40935.16,0.0,0.0,0.0,0.0,14.7,29.5,134.0,2.76,21.51,4.2,41.0,3.0,1032.7,95.0,1026.2,0.88,7.8,6.1
2021,2021-04-03,0.042,39,43.0,41,5.1,28,0.4,5,303,17646,152,58.23762376237624,10.9,46012.31,42855.88,0.0,0.0,0.0,0.0,17.1,33.8,313.0,3.34,24.12,-1.2,46.0,5.0,1029.1,61.0,1022.6,0.97,3.7,3.2
2021,2021-04-04,0.046,43,38.9,36,11.5,55,0.4,5,384,14294,119,37.223958333333336,15.8,46173.47,43013.98,0.0,0.0,0.0,0.0,14.6,24.1,260.0,3.36,19.9,2.5,100.0,60.0,1023.9,75.0,1017.5,1.16,8.6,8.6
2021,2021-04-05,0.049,45,31.0,29,8.4,47,0.4,5,384,19957,204,51.971354166666664,18.1,46334.54,43130.46,0.0,0.0,0.0,0.0,27.7,48.6,314.0,4.81,24.03,1.5,24.0,2.0,1016.7,60.0,1010.4,1.53,8.9,11.3
2021,2021-04-06,0.051,47,46.2,43,7.8,43,0.3,3,384,21387,183,55.6953125,18.3,46495.43,43191.64,0.0,0.0,0.0,0.0,22.4,37.1,319.0,5.07,24.54,-0.4,76.0,12.0,1015.9,59.0,1009.7,1.63,8.6,11.5
2021,2021-04-07,0.04,37,42.0,40,7.2,40,0.5,6,384,17059,158,44.424479166666664,19.9,46656.04,38392.12,1.2,1.2,0.0,2.0,16.4,34.9,1.0,3.89,20.85,6.9,100.0,45.0,1016.9,68.0,1010.6,1.46,12.3,11.9
2021,2021-04-08,0.039,36,47.2,44,7.6,42,0.5,6,384,21908,198,57.052083333333336,17.8,46816.26,43200.0,0.0,0.0,0.0,0.0,18.6,34.2,163.0,3.75,23.52,7.5,90.0,7.0,1020.8,91.0,1014.6,1.03,11.9,11.4
2021,2021-04-09,0.032,30,32.3,30,7.6,42,0.2,2,384,21828,204,56.84375,12.2,46975.97,31833.05,0.0,0.0,0.0,0.0,15.6,32.0,144.0,1.68,12.48,8.0,100.0,65.0,1022.4,98.0,1016.1,0.4,9.6,9.0
2021,2021-04-10,0.037,34,31.9,29,9.2,51,0.4,5,384,18094,143,47.119791666666664,16.4,47135.07,36295.23,1.3,1.3,0.0,5.0,14.8,30.6,161.0,2.38,16.54,11.6,100.0,85.0,1020.9,97.0,1014.6,0.52,13.3,11.4
2021,2021-04-11,0.037,34,33.3,31,7.9,44,0.3,3,384,16589,166,43.200520833333336,14.6,47293.46,0.0,15.0,15.0,0.0,12.0,23.6,40.0,97.0,0.63,4.3,14.4,100.0,100.0,1010.3,100.0,1004.1,0.11,14.4,12.3
2021,2021-04-12,0.031,29,24.3,23,5.0,28,0.4,5,384,19663,170,51.205729166666664,9.6,47451.01,0.0,21.2,21.2,0.0,22.0,22.8,38.2,45.0,0.85,4.57,8.5,100.0,100.0,1011.1,96.0,1004.9,0.28,8.8,8.0
2021,2021-04-13,0.043,40,26.6,25,4.6,26,0.3,3,384,18854,183,49.098958333333336,18.4,47607.61,42027.28,8.9,8.9,0.0,9.0,13.8,27.7,20.0,3.13,20.62,7.4,100.0,66.0,1018.6,96.0,1012.4,1.28,11.0,10.4
2021,2021-04-14,0.04,37,37.0,35,9.1,51,0.4,5,384,21350,200,55.598958333333336,20.0,47763.15,32360.59,0.0,0.0,0.0,0.0,20.6,36.7,223.0,3.0,17.28,11.4,100.0,60.0,1018.5,94.0,1012.2,1.32,12.9,12.2
2021,2021-04-15,0.038,35,30.0,28,7.7,43,0.3,3,384,20382,186,53.078125,13.9,47917.51,2546.54,14.1,14.1,0.0,12.0,17.1,31.0,184.0,0.7,4.46,12.1,100.0,91.0,1012.9,98.0,1006.8,0.2,12.5,11.6
2021,2021-04-16,0.027,25,33.9,31,3.6,20,0.3,3,384,21375,182,55.6640625,12.2,48070.56,35529.96,2.4,2.4,0.0,7.0,25.5,48.6,313.0,2.48,18.68,6.7,100.0,53.0,1006.2,94.0,1000.0,0.71,7.4,7.8
2021,2021-04-17,0.036,33,13.4,12,3.1,17,0.2,2,384,41257,381,107.44010416666667,12.0,48222.18,20341.07,0.7,0.7,0.0,6.0,18.9,32.4,311.0,2.0,12.35,5.1,100.0,86.0,1008.8,93.0,1002.6,0.75,6.9,8.2
2021,2021-04-18,0.04,37,45.1,42,7.9,44,0.5,6,384,34184,277,89.02083333333333,15.4,48372.45,41118.12,0.0,0.0,0.0,0.0,14.2,28.8,290.0,2.74,16.37,5.4,100.0,68.0,1011.2,83.0,1005.0,0.97,9.3,10.5
2021,2021-04-19,0.041,38,50.8,47,10.0,53,1.0,11,384,46911,363,122.1640625,16.9,48522.45,38112.69,0.0,0.0,0.0,0.0,16.2,30.2,216.0,2.94,18.6,8.7,100.0,44.0,1011.8,93.0,1005.5,1.0,10.9,11.1
2021,2021-04-20,0.05,46,42.4,40,12.4,57,0.3,3,384,50402,389,131.25520833333334,21.5,48672.28,44285.57,0.0,0.0,0.0,0.0,26.8,53.6,232.0,4.29,23.77,8.1,92.0,25.0,1013.8,90.0,1007.7,1.68,13.2,13.4
2021,2021-04-21,0.044,41,43.6,41,7.7,43,0.2,2,384,43868,369,114.23958333333333,18.2,48821.82,40270.17,2.2,2.2,0.0,5.0,30.5,55.1,219.0,3.46,17.94,11.4,99.0,43.0,1012.5,78.0,1006.4,0.85,13.8,13.4
2021,2021-04-22,0.04,37,14.5,13,5.8,32,0.2,2,384,48829,389,127.15885416666667,8.1,48970.98,36214.27,0.0,0.0,0.0,0.0,34.7,60.5,293.0,3.25,18.28,-3.8,99.0,50.0,1011.5,62.0,1005.2,0.72,2.1,4.8
2021,2021-04-23,0.051,47,22.2,21,10.6,54,0.3,3,384,54255,416,141.2890625,15.5,49119.64,44843.62,0.0,0.0,0.0,0.0,30.1,55.1,277.0,4.37,26.05,0.2,79.0,16.0,1017.8,68.0,1011.4,1.21,7.8,8.0
2021,2021-04-24,0.062,74,40.3,38,15.0,62,0.3,3,384,45720,349,119.0625,20.0,49267.7,38831.94,0.0,0.0,0.0,0.0,29.0,49.3,236.0,4.88,24.7,4.1,100.0,44.0,1017.3,74.0,1011.2,1.67,10.6,12.6
2021,2021-04-25,0.052,48,20.4,19,12.3,57,0.3,3,384,21758,218,56.661458333333336,16.6,49415.02,15394.34,13.0,13.0,0.0,11.0,19.7,35.3,341.0,2.15,10.63,8.9,100.0,92.0,1012.6,95.0,1006.5,0.87,11.3,12.0
2021,2021-04-26,0.046,43,16.3,15,5.1,28,0.3,3,384,44464,360,115.79166666666667,13.9,49561.51,45528.11,0.0,0.0,0.0,0.0,28.4,50.4,313.0,4.25,27.44,6.6,70.0,13.0,1017.5,69.0,1011.2,1.11,9.1,9.6
2021,2021-04-27,0.048,44,40.9,38,7.1,39,0.3,3,384,49019,361,127.65364583333333,14.5,49707.04,44490.07,0.6,0.4,0.14,1.0,16.4,34.2,213.0,3.8,23.42,5.1,94.0,42.0,1021.1,69.0,1014.8,0.98,8.4,9.5
2021,2021-04-28,0.05,46,47.6,44,15.4,63,0.4,5,384,50703,388,132.0390625,27.0,49851.47,41109.25,0.0,0.0,0.0,0.0,17.6,33.5,140.0,3.9,21.74,15.6,100.0,83.0,1014.3,94.0,1008.1,1.87,19.4,15.0
2021,2021-04-29,0.034,31,65.2,63,21.9,75,0.8,9,384,47431,395,123.51822916666667,22.8,49994.7,5404.19,2.1,2.1,0.0,7.0,26.0,41.4,198.0,2.11,9.07,18.4,100.0,99.0,1010.0,90.0,1004.0,1.28,19.7,17.8
2021,2021-04-30,0.042,39,9.1,8,3.6,20,0.3,3,384,34100,406,88.80208333333333,20.3,50136.6,45392.73,1.2,1.2,0.0,4.0,40.0,78.5,278.0,4.62,21.83,17.3,100.0,54.0,999.9,87.0,993.9,1.4,18.0,17.4
2021,2021-05-01,0.042,39,38.6,36,3.3,18,0.3,3,384,34913,311,90.91927083333333,17.4,50277.03,46477.42,0.0,0.0,0.0,0.0,33.9,58.7,307.0,5.06,27.71,2.2,100.0,32.0,1013.1,64.0,1007.0,1.46,8.7,10.5
2021,2021-05-02,0.054,50,18.8,17,7.3,41,0.3,3,384,29240,228,76.14583333333333,26.2,50415.86,43300.0,0.0,0.0,0.0,0.0,24.1,42.5,242.0,5.45,21.37,15.3,100.0,62.0,1011.4,60.0,1005.3,1.99,18.1,17.1
2021,2021-05-03,0.038,35,27.7,25,7.4,41,0.4,5,187,10910,254,58.342245989304814,21.8,50552.96,3849.13,3.0,3.0,0.0,2.0,18.7,37.4,42.0,1.98,7.82,13.2,100.0,96.0,1012.3,91.0,1006.2,1.37,15.3,15.2
2021,2021-05-04,0.043,40,23.3,22,9.1,51,0.4,5,96,6995,136,72.86458333333333,22.2,50688.18,25473.24,13.3,13.3,0.0,9.0,22.8,44.6,58.0,2.63,15.78,15.9,100.0,97.0,1009.8,98.0,1003.7,0.93,18.0,14.9
2021,2021-05-05,0.026,24,34.6,32,6.3,35,0.4,5,96,6927,135,72.15625,15.4,50821.38,926.09,9.3,9.3,0.0,15.0,19.1,32.8,90.0,1.09,6.58,13.8,100.0,99.0,1009.5,97.0,1003.3,0.22,14.3,12.3
2021,2021-05-06,0.036,33,22.0,21,3.2,18,0.4,5,96,7312,142,76.16666666666667,17.3,50952.43,43639.79,0.7,0.7,0.0,2.0,23.6,42.8,313.0,4.43,26.61,12.1,100.0,38.0,1014.9,91.0,1008.8,1.27,12.7,12.9
2021,2021-05-07,0.043,40,24.6,23,4.0,22,0.4,5,96,7398,154,77.0625,16.5,51081.17,44584.18,0.0,0.0,0.0,0.0,18.9,33.1,26.0,4.2,23.83,7.1,100.0,83.0,1014.8,71.0,1008.6,1.03,10.6,12.2
2021,2021-05-08,0.038,35,24.0,23,5.5,31,0.3,3,96,7191,136,74.90625,11.6,51207.64,23271.54,2.7,2.7,0.0,9.0,20.1,37.4,138.0,1.88,12.56,7.9,100.0,94.0,1012.1,91.0,1005.9,0.57,9.3,10.3
2021,2021-05-09,0.039,36,22.9,21,6.2,34,0.3,3,96,6513,132,67.84375,16.8,51332.84,28873.51,2.8,2.8,0.0,4.0,20.4,38.9,258.0,2.91,18.57,9.0,100.0,54.0,1018.5,90.0,1012.3,1.17,9.7,10.2
2021,2021-05-10,0.034,31,32.1,30,4.1,23,0.4,5,96,6704,130,69.83333333333333,15.1,51456.84,15909.46,8.4,8.4,0.0,11.0,20.3,60.1,359.0,2.3,13.3,8.8,100.0,96.0,1014.1,96.0,1008.0,0.8,9.9,10.9
2021,2021-05-11,0.044,41,35.9,33,4.9,27,0.4,5,96,6986,143,72.77083333333333,16.8,51579.53,44698.3,0.3,0.3,0.0,2.0,27.0,47.5,287.0,3.89,21.28,6.8,97.0,53.0,1018.4,86.0,1012.2,1.29,9.3,12.1
2021,2021-05-12,0.036,33,34.9,32,5.1,28,0.4,5,96,7162,128,74.60416666666667,17.9,51700.79,47596.11,0.0,0.0,0.0,0.0,20.3,39.6,314.0,4.76,27.59,4.7,86.0,26.0,1022.1,62.0,1015.8,1.29,10.4,11.8
2021,2021-05-13,0.045,42,32.6,30,5.1,28,0.4,5,96,7145,128,74.42708333333333,19.2,51820.51,48343.01,0.0,0.0,0.0,0.0,16.6,27.7,327.0,4.65,26.35,6.1,60.0,14.0,1024.1,76.0,1017.9,1.58,10.2,13.4
2021,2021-05-14,0.048,44,42.2,40,6.6,37,0.4,5,246,35017,289,142.34552845528455,22.0,51938.57,48452.66,0.0,0.0,0.0,0.0,15.6,27.0,267.0,4.92,26.82,7.5,29.0,8.0,1024.2,87.0,1018.0,1.89,12.4,14.8
2021,2021-05-15,0.053,49,36.3,34,8.0,44,0.5,6,288,34060,269,118.26388888888889,22.7,52054.84,48560.55,0.0,0.0,0.0,0.0,15.8,25.9,224.0,5.13,26.64,7.9,49.0,23.0,1024.6,91.0,1018.5,1.97,12.9,16.3
2021,2021-05-16,0.052,48,30.6,28,12.3,57,0.3,3,288,29114,265,101.09027777777777,21.7,52169.2,43210.54,0.0,0.0,0.0,0.0,22.3,39.6,252.0,4.43,20.37,9.0,100.0,74.0,1025.3,77.0,1019.2,1.57,13.8,16.4
2021,2021-05-17,0.059,64,39.2,37,10.0,53,0.6,7,356,50954,314,143.12921348314606,22.9,52281.53,46440.9,0.0,0.0,0.0,0.0,19.0,37.4,227.0,4.75,25.87,10.3,100.0,36.0,1026.5,92.0,1020.4,1.78,14.2,16.4
2021,2021-05-18,0.065,84,35.0,33,10.5,54,0.3,3,384,54367,312,141.58072916666666,26.5,52391.69,48308.39,0.0,0.0,0.0,0.0,15.6,26.3,244.0,5.31,24.95,13.5,94.0,28.0,1027.6,79.0,1021.5,2.53,17.0,18.8
2021,2021-05-19,0.068,93,47.6,44,12.0,56,0.4,5,384,58340,319,151.92708333333334,28.6,52499.56,48972.53,0.0,0.0,0.0,0.0,16.6,29.9,321.0,6.48,28.5,15.7,21.0,3.0,1026.6,80.0,1020.6,2.73,19.1,21.2
2021,2021-05-20,0.042,39,36.9,34,6.8,38,0.3,3,384,55985,290,145.79427083333334,21.6,52605.0,48952.59,0.0,0.0,0.0,0.0,20.2,37.1,140.0,5.12,28.02,13.1,96.0,65.0,1032.5,88.0,1026.4,1.66,15.9,17.3
2021,2021-05-21,0.044,41,32.7,30,7.9,44,0.3,3,384,57894,293,150.765625,23.0,52707.88,49165.15,0.0,0.0,0.0,0.0,19.7,37.4,171.0,4.96,28.04,11.4,61.0,16.0,1033.9,89.0,1027.7,1.65,15.7,16.8
2021,2021-05-22,0.064,80,36.7,34,14.7,61,0.6,7,384,52891,295,137.73697916666666,30.8,52808.06,42057.7,0.0,0.0,0.0,0.0,21.4,36.4,293.0,5.24,19.31,17.4,100.0,83.0,1028.4,71.0,1022.3,2.88,20.3,23.0
2021,2021-05-23,0.045,42,14.7,13,8.8,49,0.4,5,384,55677,433,144.9921875,31.6,52905.41,46706.52,0.0,0.0,0.0,0.0,28.1,50.8,312.0,6.09,22.08,17.9,100.0,66.0,1017.2,77.0,1011.3,2.88,21.7,25.0
2021,2021-05-24,0.04,37,19.9,18,4.8,27,0.2,2,384,52050,288,135.546875,26.2,52999.79,33928.19,0.0,0.0,0.0,0.0,26.2,44.6,84.0,4.33,18.81,16.6,100.0,79.0,1026.9,67.0,1020.8,1.55,19.8,17.7
2021,2021-05-25,0.043,40,23.4,22,9.3,51,0.2,2,288,249143,1738,865.0798611111111,21.6,53091.05,37882.2,0.0,0.0,0.0,0.0,26.0,47.5,177.0,4.63,24.32,13.5,100.0,75.0,1027.1,71.0,1020.9,1.28,15.9,16.6
2021,2021-05-26,0.053,49,22.9,21,15.8,63,0.3,3,288,250085,1737,868.3506944444445,29.3,53179.05,49158.15,0.0,0.0,0.0,0.0,25.3,45.4,202.0,5.14,23.49,20.3,100.0,46.0,1020.7,92.0,1014.6,2.04,22.6,22.4
2021,2021-05-27,0.047,44,19.8,18,6.9,38,0.3,3,288,243910,1696,846.9097222222222,27.7,53263.65,49630.2,4.4,4.4,0.0,5.0,21.4,38.9,300.0,6.36,29.13,20.2,100.0,42.0,1015.0,96.0,1009.1,2.62,20.5,23.3
2021,2021-05-28,0.04,37,21.1,20,4.7,26,0.3,3,384,48505,308,126.31510416666667,21.9,53344.85,30204.93,8.1,8.1,0.0,4.0,25.0,46.4,52.0,3.72,14.61,11.4,100.0,73.0,1019.1,89.0,1013.0,1.42,14.7,16.4
2021,2021-05-29,0.034,31,8.9,8,2.3,13,0.2,2,92,1789,93,19.445652173913043,11.6,53423.32,0.0,45.2,45.2,0.0,24.0,32.4,56.5,42.0,1.13,5.74,9.6,100.0,100.0,1019.2,93.0,1013.0,0.3,10.0,10.0
2021,2021-06-01,0.046,43,31.9,29,10.5,54,0.7,8,62,19500,821,314.51612903225805,23.8,53642.45,37678.11,0.0,0.0,0.0,0.0,18.4,31.3,234.0,3.94,20.63,14.4,100.0,84.0,1025.6,97.0,1019.5,1.61,16.4,16.5
2021,2021-06-02,0.041,38,36.9,34,9.7,52,0.3,3,96,20058,831,208.9375,21.7,53709.81,31910.38,0.0,0.0,0.0,0.0,17.0,33.5,184.0,3.52,19.37,15.6,100.0,96.0,1024.6,93.0,1018.5,0.83,17.6,17.4
2021,2021-06-03,0.024,22,29.9,27,9.8,52,0.3,3,96,18505,776,192.76041666666666,22.4,53774.2,16002.42,6.6,6.6,0.0,7.0,13.0,38.5,153.0,2.3,12.92,19.4,100.0,96.0,1022.3,96.0,1016.1,0.58,20.1,17.1
2021,2021-06-04,0.035,32,46.7,43,8.7,48,0.4,5,132,17473,877,132.37121212121212,25.4,53835.54,15331.06,12.3,12.3,0.0,15.0,17.1,40.0,229.0,2.88,14.89,20.0,100.0,92.0,1014.8,97.0,1008.8,1.11,20.9,20.9
