Date,Ozone,NO2,PM2.5,CO,season_spring,season_summer,season_fall,is_weekend,is_covid,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),int_traffic_temp,int_traffic_wind,int_traffic_precip,int_traffic_humidity
2012-04-05,0.035,30.5,5.4,0.4,1,0,0,0,0,0.8942847124824684,-0.21875,0.5227272727272726,0.0,-1.4,0.1031894316968833,0.4428335531175193,0.0,0.0,0.64375,0.5551330798479087,0.576422764227642,-0.7828947368421053,-5.5,-0.7254901960784313,-0.9139784946236604,-0.9347826086956617,0.2500000000000001,-0.19562478085553997,0.46746700879765385,0.0,-1.2519985974754557
2012-04-06,0.045,37.2,4.1,0.4,1,0,0,1,0,0.7705820476858345,-0.21875,0.3863636363636362,0.0,-1.2,0.1158460340773195,0.4457286135807289,0.0,0.0,0.71875,0.5247148288973383,0.6959349593495935,-0.7565789473684211,-15.0,-0.8627450980392157,-0.397849462365586,-0.4239130434782739,0.3099999999999999,-0.16856482293127628,0.2977248820604359,0.0,-0.9246984572230014
2012-04-07,0.047,22.1,6.2,0.2,1,0,0,1,0,0.5754908835904629,-0.15625,0.2840909090909091,0.0,-1.8666666666666667,0.1285210956749246,0.4457286135807289,0.0,0.0,0.6,0.752851711026616,0.8292682926829269,-0.980263157894737,-35.0,-1.1764705882352942,-0.0645161290322486,-0.0978260869565323,0.44,-0.08992045056100982,0.16349172829274514,0.0,-1.074249649368864
2012-04-08,0.049,23.1,5.0,0.2,1,0,0,1,0,0.3254207573632539,0.05,0.6022727272727271,0.0,-2.066666666666667,0.1412073933177628,0.4458721822829453,0.0,0.0,0.4625,0.8098859315589352,0.7788617886178861,-0.8421052631578948,-30.5,-1.03921568627451,-0.2580645161290311,-0.2826086956521785,0.7100000000000001,0.016271037868162693,0.1959920470483233,0.0,-0.6725362318840581
2012-04-09,0.048,23.9,10.5,0.2,1,0,0,0,0,0.6569424964936886,-0.0625,1.863636363636364,0.0,-2.3333333333333335,0.1538960986845801,0.2808111970052631,0.0,0.0,0.30625,0.8783269961977187,0.4642276422764226,-0.611842105263158,0.0,-0.4313725490196078,-1.3118279569892464,-1.3369565217391477,0.62,-0.04105890603085554,1.2243019252836926,0.0,-1.5328658251519403
2012-04-10,0.046,44.5,10.4,0.3,1,0,0,0,0,0.6949859747545583,-0.15625,0.5454545454545452,0.0,-1.3333333333333333,0.1665807911780989,0.4500583942734938,0.0,0.0,0.21875,0.6539923954372625,0.5910569105691058,-0.5723684210526315,-7.0,-0.6078431372549019,-1.397849462365598,-1.41304347826088,0.35,-0.10859155855539973,0.3790832589570316,0.0,-0.9266479663394109
2012-04-11,0.032,24.4,7.4,0.4,1,0,0,0,0,0.6985974754558205,-0.35625,-0.272727272727273,0.0434782608695652,-0.8,0.1792510373277472,0.3444474200172476,0.0526315789473684,0.0,0.5375,0.2965779467680607,0.4731707317073169,-0.6973684210526316,-1.0,-0.2745098039215686,-0.9032258064516148,-0.9239130434782676,0.02,-0.24887535063113606,-0.19052658421522395,0.03037380328068784,-0.5588779803646564
2012-04-12,0.036,26.7,4.5,0.4,1,0,0,0,0,0.3552945301542777,-0.15,-0.0113636363636365,0.4347826086956522,-0.4666666666666667,0.1919004165362481,0.4457286135807289,0.5263157894736842,0.0,0.6625,0.4220532319391634,0.6723577235772359,-0.5131578947368421,-0.5,0.1764705882352941,-0.2903225806451553,-0.3043478260869662,0.22,-0.05329417952314165,-0.004037437842662295,0.15447588267577292,-0.16580411407199627
2012-04-13,0.045,55.5,6.5,0.4,1,0,0,1,0,0.6862552594670407,0.0,-0.6477272727272729,0.0,-0.8,0.2045184953330283,0.4605326253833331,0.0,0.0,0.6125,0.596958174904943,0.8097560975609754,-0.631578947368421,-1.5,-0.7450980392156863,0.3870967741935527,0.3804347826086984,0.65,0.0,-0.4445062476093333,0.0,-0.5490042075736326
2012-04-14,0.049,50.0,11.5,0.6,1,0,0,1,0,0.3183029453015428,0.2375,-0.3863636363636366,0.0,-0.5333333333333333,0.2170980505461519,0.4594788214411394,0.0,0.0,0.1875,0.8250950570342204,0.8333333333333331,-0.5460526315789475,0.0,-0.2156862745098039,0.4086021505376437,0.39130434782608,1.04,0.07559694950911641,-0.12298068341195978,0.0,-0.1697615708274895
